id,name,label
Gene::51559,NT5DC3,Gene
Gene::5156,PDGFRA,Gene
Gene::51561,IL23A,Gene
Gene::51562,MBIP,Gene
Gene::51566,ARMCX3,Gene
Gene::51567,TDP2,Gene
Gene::51569,UFM1,Gene
Gene::5157,PDGFRL,Gene
Gene::51571,FAM49B,Gene
Gene::51573,GDE1,Gene
Gene::51574,LARP7,Gene
Gene::5158,PDE6B,Gene
Gene::51582,AZIN1,Gene
Gene::51585,PCF11,Gene
Gene::51586,MED15,Gene
Gene::5159,PDGFRB,Gene
Gene::51592,TRIM33,Gene
Gene::51593,SRRT,Gene
Gene::51594,NBAS,Gene
Gene::51596,CUTA,Gene
Gene::51599,LSR,Gene
Gene::516,ATP5G1,Gene
Gene::5160,PDHA1,Gene
Gene::51601,LIPT1,Gene
Gene::51603,METTL13,Gene
Gene::51604,PIGT,Gene
Gene::51605,TRMT6,Gene
Gene::51606,ATP6V1H,Gene
Gene::5161,PDHA2,Gene
Gene::51611,DPH5,Gene
Gene::51614,ERGIC3,Gene
Gene::51616,TAF9B,Gene
Gene::51617,HMP19,Gene
Gene::5162,PDHB,Gene
Gene::51621,KLF13,Gene
Gene::51626,DYNC2LI1,Gene
Gene::51629,SLC25A39,Gene
Gene::5163,PDK1,Gene
Gene::51634,RBMX2,Gene
Gene::51635,DHRS7,Gene
Gene::51637,C14orf166,Gene
Gene::51639,SF3B6,Gene
Gene::5164,PDK2,Gene
Gene::51642,MRPL48,Gene
Gene::51643,TMBIM4,Gene
Gene::51646,YPEL5,Gene
Gene::51647,FAM96B,Gene
Gene::51649,MRPS23,Gene
Gene::5165,PDK3,Gene
Gene::51650,MRPS33,Gene
Gene::51651,PTRH2,Gene
Gene::51652,CHMP3,Gene
Gene::51655,RASD1,Gene
Gene::51657,STYXL1,Gene
Gene::51659,GINS2,Gene
Gene::5166,PDK4,Gene
Gene::51660,MPC1,Gene
Gene::51663,ZFR,Gene
Gene::51668,HSPB11,Gene
Gene::51669,SARAF,Gene
Gene::5167,ENPP1,Gene
Gene::51673,TPPP3,Gene
Gene::51676,ASB2,Gene
Gene::51678,MPP6,Gene
Gene::5168,ENPP2,Gene
Gene::51684,SUFU,Gene
Gene::51686,OAZ3,Gene
Gene::5169,ENPP3,Gene
Gene::51690,LSM7,Gene
Gene::51691,LSM8,Gene
Gene::51693,TRAPPC2L,Gene
Gene::51696,HECA,Gene
Gene::517,ATP5G2,Gene
Gene::5170,PDPK1,Gene
Gene::51700,CYB5R2,Gene
Gene::51701,NLK,Gene
Gene::51702,PADI3,Gene
Gene::51703,ACSL5,Gene
Gene::51704,GPRC5B,Gene
Gene::51705,EMCN,Gene
Gene::51706,CYB5R1,Gene
Gene::51710,ZNF44,Gene
Gene::51714,SELT,Gene
Gene::51719,CAB39,Gene
Gene::5172,SLC26A4,Gene
Gene::51720,UIMC1,Gene
Gene::51725,FBXO40,Gene
Gene::51727,CMPK1,Gene
Gene::51728,POLR3K,Gene
Gene::51729,WBP11,Gene
Gene::5173,PDYN,Gene
Gene::51733,UPB1,Gene
Gene::51734,MSRB1,Gene
Gene::51738,GHRL,Gene
Gene::5174,PDZK1,Gene
Gene::51741,WWOX,Gene
Gene::51742,ARID4B,Gene
Gene::51744,CD244,Gene
Gene::5175,PECAM1,Gene
Gene::51750,RTEL1,Gene
Gene::51752,ERAP1,Gene
Gene::51754,TMEM8B,Gene
Gene::51755,CDK12,Gene
Gene::51759,C9orf78,Gene
Gene::5176,SERPINF1,Gene
Gene::51760,SYT17,Gene
Gene::51761,ATP8A2,Gene
Gene::51762,RAB8B,Gene
Gene::51765,STK26,Gene
Gene::51768,TM7SF3,Gene
Gene::51773,RSF1,Gene
Gene::51776,ZAK,Gene
Gene::5178,PEG3,Gene
Gene::51780,KDM3B,Gene
Gene::5179,PENK,Gene
Gene::518,ATP5G3,Gene
Gene::51802,ASIC5,Gene
Gene::51804,SIX4,Gene
Gene::51805,COQ3,Gene
Gene::51806,CALML5,Gene
Gene::51809,GALNT7,Gene
Gene::51816,CECR1,Gene
Gene::5184,PEPD,Gene
Gene::5187,PER1,Gene
Gene::5188,GATB,Gene
Gene::5191,PEX7,Gene
Gene::5192,PEX10,Gene
Gene::5193,PEX12,Gene
Gene::5194,PEX13,Gene
Gene::5195,PEX14,Gene
Gene::5196,PF4,Gene
Gene::5197,PF4V1,Gene
Gene::5198,PFAS,Gene
Gene::52,ACP1,Gene
Gene::5201,PFDN1,Gene
Gene::5202,PFDN2,Gene
Gene::5204,PFDN5,Gene
Gene::5205,ATP8B1,Gene
Gene::5209,PFKFB3,Gene
Gene::521,ATP5I,Gene
Gene::5211,PFKL,Gene
Gene::5212,VIT,Gene
Gene::5213,PFKM,Gene
Gene::5214,PFKP,Gene
Gene::5216,PFN1,Gene
Gene::5217,PFN2,Gene
Gene::5218,CDK14,Gene
Gene::522,ATP5J,Gene
Gene::5222,PGA5,Gene
Gene::5223,PGAM1,Gene
Gene::5224,PGAM2,Gene
Gene::5226,PGD,Gene
Gene::5228,PGF,Gene
Gene::5229,PGGT1B,Gene
Gene::523,ATP6V1A,Gene
Gene::5230,PGK1,Gene
Gene::5232,PGK2,Gene
Gene::5236,PGM1,Gene
Gene::5238,PGM3,Gene
Gene::5239,PGM5,Gene
Gene::5241,PGR,Gene
Gene::5243,ABCB1,Gene
Gene::5244,ABCB4,Gene
Gene::5245,PHB,Gene
Gene::525,ATP6V1B1,Gene
Gene::5250,SLC25A3,Gene
Gene::5251,PHEX,Gene
Gene::5252,PHF1,Gene
Gene::5255,PHKA1,Gene
Gene::5256,PHKA2,Gene
Gene::5257,PHKB,Gene
Gene::526,ATP6V1B2,Gene
Gene::5260,PHKG1,Gene
Gene::5261,PHKG2,Gene
Gene::5264,PHYH,Gene
Gene::5265,SERPINA1,Gene
Gene::5266,PI3,Gene
Gene::5268,SERPINB5,Gene
Gene::5269,SERPINB6,Gene
Gene::527,ATP6V0C,Gene
Gene::5270,SERPINE2,Gene
Gene::5271,SERPINB8,Gene
Gene::5273,SERPINB10,Gene
Gene::5274,SERPINI1,Gene
Gene::5275,SERPINB13,Gene
Gene::5277,PIGA,Gene
Gene::5279,PIGC,Gene
Gene::528,ATP6V1C1,Gene
Gene::5281,PIGF,Gene
Gene::5283,PIGH,Gene
Gene::5284,PIGR,Gene
Gene::5286,PIK3C2A,Gene
Gene::5287,PIK3C2B,Gene
Gene::5288,PIK3C2G,Gene
Gene::5289,PIK3C3,Gene
Gene::529,ATP6V1E1,Gene
Gene::5290,PIK3CA,Gene
Gene::5291,PIK3CB,Gene
Gene::5292,PIM1,Gene
Gene::5293,PIK3CD,Gene
Gene::5294,PIK3CG,Gene
Gene::5295,PIK3R1,Gene
Gene::5296,PIK3R2,Gene
Gene::5298,PI4KB,Gene
Gene::53,ACP2,Gene
Gene::5300,PIN1,Gene
Gene::5304,PIP,Gene
Gene::5305,PIP4K2A,Gene
Gene::5307,PITX1,Gene
Gene::5308,PITX2,Gene
Gene::5309,PITX3,Gene
Gene::5310,PKD1,Gene
Gene::5311,PKD2,Gene
Gene::5313,PKLR,Gene
Gene::5314,PKHD1,Gene
Gene::5315,PKM,Gene
Gene::5316,PKNOX1,Gene
Gene::5317,PKP1,Gene
Gene::5318,PKP2,Gene
Gene::5319,PLA2G1B,Gene
Gene::5320,PLA2G2A,Gene
Gene::5321,PLA2G4A,Gene
Gene::5324,PLAG1,Gene
Gene::5325,PLAGL1,Gene
Gene::5326,PLAGL2,Gene
Gene::5327,PLAT,Gene
Gene::5328,PLAU,Gene
Gene::5329,PLAUR,Gene
Gene::533,ATP6V0B,Gene
Gene::5330,PLCB2,Gene
Gene::5331,PLCB3,Gene
Gene::5332,PLCB4,Gene
Gene::5333,PLCD1,Gene
Gene::53335,BCL11A,Gene
Gene::53339,BTBD1,Gene
Gene::5334,PLCL1,Gene
Gene::53340,SPA17,Gene
Gene::53343,NUDT9,Gene
Gene::53344,CHIC1,Gene
Gene::53345,TM6SF2,Gene
Gene::53347,UBASH3A,Gene
Gene::5335,PLCG1,Gene
Gene::53353,LRP1B,Gene
Gene::53354,PANK1,Gene
Gene::53358,SHC3,Gene
Gene::5336,PLCG2,Gene
Gene::5337,PLD1,Gene
Gene::53371,NUP54,Gene
Gene::5338,PLD2,Gene
Gene::5339,PLEC,Gene
Gene::5340,PLG,Gene
Gene::53405,CLIC5,Gene
Gene::53407,STX18,Gene
Gene::5341,PLEK,Gene
Gene::5342,PLGLB2,Gene
Gene::5343,PLGLB1,Gene
Gene::5345,SERPINF2,Gene
Gene::5346,PLIN1,Gene
Gene::5347,PLK1,Gene
Gene::5348,FXYD1,Gene
Gene::5349,FXYD3,Gene
Gene::5350,PLN,Gene
Gene::5351,PLOD1,Gene
Gene::5352,PLOD2,Gene
Gene::5354,PLP1,Gene
Gene::5355,PLP2,Gene
Gene::5357,PLS1,Gene
Gene::5358,PLS3,Gene
Gene::5359,PLSCR1,Gene
Gene::5360,PLTP,Gene
Gene::5361,PLXNA1,Gene
Gene::53615,MBD3,Gene
Gene::53616,ADAM22,Gene
Gene::5362,PLXNA2,Gene
Gene::53632,PRKAG3,Gene
Gene::53635,PTOV1,Gene
Gene::53637,S1PR5,Gene
Gene::5364,PLXNB1,Gene
Gene::5366,PMAIP1,Gene
Gene::5367,PMCH,Gene
Gene::537,ATP6AP1,Gene
Gene::5371,PML,Gene
Gene::5372,PMM1,Gene
Gene::5373,PMM2,Gene
Gene::5375,PMP2,Gene
Gene::5376,PMP22,Gene
Gene::5378,PMS1,Gene
Gene::538,ATP7A,Gene
Gene::53826,FXYD6,Gene
Gene::53827,FXYD5,Gene
Gene::53832,IL20RA,Gene
Gene::53834,FGFRL1,Gene
Gene::53836,GPR87,Gene
Gene::53838,C11orf24,Gene
Gene::53840,TRIM34,Gene
Gene::53841,CDHR5,Gene
Gene::539,ATP5O,Gene
Gene::53904,MYO3A,Gene
Gene::53905,DUOX1,Gene
Gene::53916,RAB4B,Gene
Gene::53917,RAB24,Gene
Gene::53918,PELO,Gene
Gene::53919,SLCO1C1,Gene
Gene::5393,EXOSC9,Gene
Gene::53938,PPIL3,Gene
Gene::5394,EXOSC10,Gene
Gene::53940,FTHL17,Gene
Gene::53942,CNTN5,Gene
Gene::53944,CSNK1G1,Gene
Gene::53947,A4GALT,Gene
Gene::5395,PMS2,Gene
Gene::5396,PRRX1,Gene
Gene::53981,CPSF2,Gene
Gene::54,ACP5,Gene
Gene::540,ATP7B,Gene
Gene::54014,BRWD1,Gene
Gene::54020,SLC37A1,Gene
Gene::54033,RBM11,Gene
Gene::5406,PNLIP,Gene
Gene::54065,SMIM11,Gene
Gene::54069,MIS18A,Gene
Gene::5409,PNMT,Gene
Gene::54093,SETD4,Gene
Gene::54097,FAM3B,Gene
Gene::54102,CLIC6,Gene
Gene::54103,GSAP,Gene
Gene::54106,TLR9,Gene
Gene::54107,POLE3,Gene
Gene::54108,CHRAC1,Gene
Gene::5413,SEPT5,Gene
Gene::5414,SEPT4,Gene
Gene::54148,MRPL39,Gene
Gene::54149,C21orf91,Gene
Gene::541578,CXorf40B,Gene
Gene::54165,DCUN1D1,Gene
Gene::54187,NANS,Gene
Gene::5420,PODXL,Gene
Gene::54205,CYCS,Gene
Gene::54206,ERRFI1,Gene
Gene::54207,KCNK10,Gene
Gene::54209,TREM2,Gene
Gene::54210,TREM1,Gene
Gene::5422,POLA1,Gene
Gene::54221,SNTG2,Gene
Gene::5423,POLB,Gene
Gene::5424,POLD1,Gene
Gene::5425,POLD2,Gene
Gene::5426,POLE,Gene
Gene::5427,POLE2,Gene
Gene::5428,POLG,Gene
Gene::5429,POLH,Gene
Gene::5430,POLR2A,Gene
Gene::54328,GPR173,Gene
Gene::5433,POLR2D,Gene
Gene::54331,GNG2,Gene
Gene::5434,POLR2E,Gene
Gene::54344,DPM3,Gene
Gene::54346,UNC93A,Gene
Gene::5435,POLR2F,Gene
Gene::5436,POLR2G,Gene
Gene::54360,CYTL1,Gene
Gene::54361,WNT4,Gene
Gene::54363,HAO1,Gene
Gene::5437,POLR2H,Gene
Gene::5438,POLR2I,Gene
Gene::54386,TERF2IP,Gene
Gene::5439,POLR2J,Gene
Gene::5440,POLR2K,Gene
Gene::54407,SLC38A2,Gene
Gene::5441,POLR2L,Gene
Gene::54413,NLGN3,Gene
Gene::5442,POLRMT,Gene
Gene::5443,POMC,Gene
Gene::54431,DNAJC10,Gene
Gene::54432,YIPF1,Gene
Gene::54433,GAR1,Gene
Gene::54434,SSH1,Gene
Gene::54436,SH3TC1,Gene
Gene::54437,SEMA5B,Gene
Gene::54438,GFOD1,Gene
Gene::54439,RBM27,Gene
Gene::5444,PON1,Gene
Gene::54442,KCTD5,Gene
Gene::54443,ANLN,Gene
Gene::5445,PON2,Gene
Gene::54453,RIN2,Gene
Gene::54454,ATAD2B,Gene
Gene::54455,FBXO42,Gene
Gene::54457,TAF7L,Gene
Gene::54458,PRR13,Gene
Gene::5446,PON3,Gene
Gene::54460,MRPS21,Gene
Gene::54462,CCSER2,Gene
Gene::54463,FAM134B,Gene
Gene::54464,XRN1,Gene
Gene::54468,MIOS,Gene
Gene::54469,ZFAND6,Gene
Gene::5447,POR,Gene
Gene::54470,ARMCX6,Gene
Gene::54471,MIEF1,Gene
Gene::54472,TOLLIP,Gene
Gene::54474,KRT20,Gene
Gene::54475,NLE1,Gene
Gene::54477,PLEKHA5,Gene
Gene::54478,FAM64A,Gene
Gene::54480,CHPF2,Gene
Gene::54482,TRMT13,Gene
Gene::54487,DGCR8,Gene
Gene::5449,POU1F1,Gene
Gene::54490,UGT2B28,Gene
Gene::54491,FAM105A,Gene
Gene::54492,NEURL1B,Gene
Gene::54494,C11orf71,Gene
Gene::54496,PRMT7,Gene
Gene::54498,SMOX,Gene
Gene::54499,TMCO1,Gene
Gene::545,ATR,Gene
Gene::5450,POU2AF1,Gene
Gene::54502,RBM47,Gene
Gene::54503,ZDHHC13,Gene
Gene::54504,CPVL,Gene
Gene::54505,DHX29,Gene
Gene::54509,RHOF,Gene
Gene::5451,POU2F1,Gene
Gene::54510,PCDH18,Gene
Gene::54512,EXOSC4,Gene
Gene::54516,MTRF1L,Gene
Gene::54517,PUS7,Gene
Gene::54518,APBB1IP,Gene
Gene::5452,POU2F2,Gene
Gene::54521,WDR44,Gene
Gene::54529,ASNSD1,Gene
Gene::5453,POU3F1,Gene
Gene::54531,MIER2,Gene
Gene::54532,USP53,Gene
Gene::54534,MRPL50,Gene
Gene::54535,CCHCR1,Gene
Gene::54536,EXOC6,Gene
Gene::54537,FAM35A,Gene
Gene::54538,ROBO4,Gene
Gene::54539,NDUFB11,Gene
Gene::5454,POU3F2,Gene
Gene::54541,DDIT4,Gene
Gene::54543,TOMM7,Gene
Gene::54546,RNF186,Gene
Gene::54550,NECAB2,Gene
Gene::54551,MAGEL2,Gene
Gene::54552,GNL3L,Gene
Gene::54554,WDR5B,Gene
Gene::54555,DDX49,Gene
Gene::54556,ING3,Gene
Gene::54557,SGTB,Gene
Gene::54558,SPATA6,Gene
Gene::5456,POU3F4,Gene
Gene::54566,EPB41L4B,Gene
Gene::54567,DLL4,Gene
Gene::5457,POU4F1,Gene
Gene::54575,UGT1A10,Gene
Gene::54576,UGT1A8,Gene
Gene::54577,UGT1A7,Gene
Gene::54578,UGT1A6,Gene
Gene::54579,UGT1A5,Gene
Gene::5458,POU4F2,Gene
Gene::54583,EGLN1,Gene
Gene::54584,GNB1L,Gene
Gene::54585,LZTFL1,Gene
Gene::54587,MXRA8,Gene
Gene::546,ATRX,Gene
Gene::5460,POU5F1,Gene
Gene::54600,UGT1A9,Gene
Gene::54602,NDFIP2,Gene
Gene::54606,DDX56,Gene
Gene::54617,INO80,Gene
Gene::5462,POU5F1B,Gene
Gene::54620,FBXL19,Gene
Gene::54621,VSIG10,Gene
Gene::54622,ARL15,Gene
Gene::54623,PAF1,Gene
Gene::54625,PARP14,Gene
Gene::54629,FAM63B,Gene
Gene::5463,POU6F1,Gene
Gene::5464,PPA1,Gene
Gene::5465,PPARA,Gene
Gene::54657,UGT1A4,Gene
Gene::54658,UGT1A1,Gene
Gene::54659,UGT1A3,Gene
Gene::54663,WDR74,Gene
Gene::54664,TMEM106B,Gene
Gene::54665,RSBN1,Gene
Gene::5467,PPARD,Gene
Gene::54674,LRRN3,Gene
Gene::54675,CRLS1,Gene
Gene::54676,GTPBP2,Gene
Gene::54677,CROT,Gene
Gene::5468,PPARG,Gene
Gene::54680,ZNHIT6,Gene
Gene::54681,P4HTM,Gene
Gene::54682,MANSC1,Gene
Gene::5469,MED1,Gene
Gene::547,KIF1A,Gene
Gene::54700,RRN3,Gene
Gene::54704,PDP1,Gene
Gene::54707,GPN2,Gene
Gene::54708,MARCH5,Gene
Gene::5471,PPAT,Gene
Gene::54714,CNGB3,Gene
Gene::54715,RBFOX1,Gene
Gene::54716,SLC6A20,Gene
Gene::54726,OTUD4,Gene
Gene::54729,NKX1-1,Gene
Gene::5473,PPBP,Gene
Gene::54732,TMED9,Gene
Gene::54733,SLC35F2,Gene
Gene::54738,FEV,Gene
Gene::54739,XAF1,Gene
Gene::54741,LEPROT,Gene
Gene::54749,EPDR1,Gene
Gene::5475,PPEF1,Gene
Gene::54753,ZNF853,Gene
Gene::54754,NUTM2F,Gene
Gene::54756,IL17RD,Gene
Gene::54758,KLHDC4,Gene
Gene::5476,CTSA,Gene
Gene::54760,PCSK4,Gene
Gene::54765,TRIM44,Gene
Gene::54766,BTG4,Gene
Gene::54776,PPP1R12C,Gene
Gene::54777,CFAP46,Gene
Gene::54778,RNF111,Gene
Gene::5478,PPIA,Gene
Gene::54780,NSMCE4A,Gene
Gene::54784,ALKBH4,Gene
Gene::54785,C17orf59,Gene
Gene::5479,PPIB,Gene
Gene::54790,TET2,Gene
Gene::54793,KCTD9,Gene
Gene::54795,TRPM4,Gene
Gene::54796,BNC2,Gene
Gene::5480,PPIC,Gene
Gene::54800,KLHL24,Gene
Gene::54801,HAUS6,Gene
Gene::54802,TRIT1,Gene
Gene::54805,CNNM2,Gene
Gene::54806,AHI1,Gene
Gene::54807,ZNF586,Gene
Gene::54808,DYM,Gene
Gene::54809,SAMD9,Gene
Gene::5481,PPID,Gene
Gene::54811,ZNF562,Gene
Gene::54813,KLHL28,Gene
Gene::54815,GATAD2A,Gene
Gene::54816,ZNF280D,Gene
Gene::54820,NDE1,Gene
Gene::54821,ERCC6L,Gene
Gene::54822,TRPM7,Gene
Gene::54823,SWT1,Gene
Gene::54826,GIN1,Gene
Gene::54828,BCAS3,Gene
Gene::54829,ASPN,Gene
Gene::54832,VPS13C,Gene
Gene::54836,BSPRY,Gene
Gene::54838,WBP1L,Gene
Gene::54839,LRRC49,Gene
Gene::54841,BIVM,Gene
Gene::54842,MFSD6,Gene
Gene::54843,SYTL2,Gene
Gene::54845,ESRP1,Gene
Gene::54847,SIDT1,Gene
Gene::54849,DEF8,Gene
Gene::54850,FBXL12,Gene
Gene::54851,ANKRD49,Gene
Gene::54852,PAQR5,Gene
Gene::54853,WDR55,Gene
Gene::54854,FAM83E,Gene
Gene::54855,FAM46C,Gene
Gene::54858,PGPEP1,Gene
Gene::54859,ELP6,Gene
Gene::548593,SLX1A,Gene
Gene::548596,CKMT1A,Gene
Gene::54861,SNRK,Gene
Gene::54863,TOR4A,Gene
Gene::548644,POLR2J3,Gene
Gene::548645,DNAJC25,Gene
Gene::54865,GPATCH4,Gene
Gene::54867,TMEM214,Gene
Gene::54869,EPS8L1,Gene
Gene::54872,PIGG,Gene
Gene::54873,PALMD,Gene
Gene::54874,FNBP1L,Gene
Gene::54875,CNTLN,Gene
Gene::54877,ZCCHC2,Gene
Gene::54878,DPP8,Gene
Gene::54880,BCOR,Gene
Gene::54881,TEX10,Gene
Gene::54882,ANKHD1,Gene
Gene::54883,CWC25,Gene
Gene::54884,RETSAT,Gene
Gene::54885,TBC1D8B,Gene
Gene::54886,LPPR1,Gene
Gene::54887,UHRF1BP1,Gene
Gene::54891,INO80D,Gene
Gene::54892,NCAPG2,Gene
Gene::54894,RNF43,Gene
Gene::54897,CASZ1,Gene
Gene::54899,PXK,Gene
Gene::549,AUH,Gene
Gene::54900,LAX1,Gene
Gene::54901,CDKAL1,Gene
Gene::54902,TTC19,Gene
Gene::54903,MKS1,Gene
Gene::54904,WHSC1L1,Gene
Gene::54906,FAM208B,Gene
Gene::54908,SPDL1,Gene
Gene::54910,SEMA4C,Gene
Gene::54913,RPP25,Gene
Gene::54914,FOCAD,Gene
Gene::54915,YTHDF1,Gene
Gene::54918,CMTM6,Gene
Gene::54919,DNAAF5,Gene
Gene::54920,DUS2,Gene
Gene::54922,RASIP1,Gene
Gene::54923,LIME1,Gene
Gene::54925,ZSCAN32,Gene
Gene::54926,UBE2R2,Gene
Gene::54927,CHCHD3,Gene
Gene::54928,IMPAD1,Gene
Gene::54929,TMEM161A,Gene
Gene::5493,PPL,Gene
Gene::54930,HAUS4,Gene
Gene::54931,TRMT10C,Gene
Gene::54933,RHBDL2,Gene
Gene::54934,KANSL2,Gene
Gene::54935,DUSP23,Gene
Gene::54936,ADPRHL2,Gene
Gene::54939,COMMD4,Gene
Gene::5494,PPM1A,Gene
Gene::54947,LPCAT2,Gene
Gene::54948,MRPL16,Gene
Gene::5495,PPM1B,Gene
Gene::54951,COMMD8,Gene
Gene::54953,C1orf27,Gene
Gene::54955,C1orf109,Gene
Gene::54956,PARP16,Gene
Gene::54957,TXNL4B,Gene
Gene::54958,TMEM160,Gene
Gene::54959,ODAM,Gene
Gene::5496,PPM1G,Gene
Gene::54961,SSH3,Gene
Gene::54962,TIPIN,Gene
Gene::54963,UCKL1,Gene
Gene::54964,C1orf56,Gene
Gene::54969,C4orf27,Gene
Gene::54970,TTC12,Gene
Gene::54971,BANP,Gene
Gene::54972,TMEM132A,Gene
Gene::54973,CPSF3L,Gene
Gene::54974,THG1L,Gene
Gene::54976,C20orf27,Gene
Gene::54977,SLC25A38,Gene
Gene::54978,SLC35F6,Gene
Gene::54979,HRASLS2,Gene
Gene::5498,PPOX,Gene
Gene::54980,C2orf42,Gene
Gene::54981,NMRK1,Gene
Gene::54982,CLN6,Gene
Gene::54984,PINX1,Gene
Gene::54985,HCFC1R1,Gene
Gene::54986,ULK4,Gene
Gene::54987,C1orf123,Gene
Gene::54988,ACSM5,Gene
Gene::5499,PPP1CA,Gene
Gene::54994,GID8,Gene
Gene::54995,OXSM,Gene
Gene::54996,MARC2,Gene
Gene::54998,AURKAIP1,Gene
Gene::55,ACPP,Gene
Gene::5500,PPP1CB,Gene
Gene::55002,TMCO3,Gene
Gene::55003,PAK1IP1,Gene
Gene::55004,LAMTOR1,Gene
Gene::55005,RMND1,Gene
Gene::55007,FAM118A,Gene
Gene::55008,HERC6,Gene
Gene::55009,C19orf24,Gene
Gene::5501,PPP1CC,Gene
Gene::55010,PARPBP,Gene
Gene::55011,PIH1D1,Gene
Gene::55012,PPP2R3C,Gene
Gene::55013,CCDC109B,Gene
Gene::55014,STX17,Gene
Gene::55020,TTC38,Gene
Gene::55022,PID1,Gene
Gene::55023,PHIP,Gene
Gene::55024,BANK1,Gene
Gene::55025,FLJ20712,Gene
Gene::55026,TMEM255A,Gene
Gene::55027,HEATR3,Gene
Gene::55028,C17orf80,Gene
Gene::55031,USP47,Gene
Gene::55032,SLC35A5,Gene
Gene::55033,FKBP14,Gene
Gene::55034,MOCOS,Gene
Gene::55035,NOL8,Gene
Gene::55036,CCDC40,Gene
Gene::55037,PTCD3,Gene
Gene::55038,CDCA4,Gene
Gene::55039,TRMT12,Gene
Gene::5504,PPP1R2,Gene
Gene::55041,PLEKHB2,Gene
Gene::55049,C19orf60,Gene
Gene::55051,NRDE2,Gene
Gene::55052,MRPL20,Gene
Gene::55054,ATG16L1,Gene
Gene::55055,ZWILCH,Gene
Gene::55057,AIM1L,Gene
Gene::5506,PPP1R3A,Gene
Gene::55061,SUSD4,Gene
Gene::55062,WIPI1,Gene
Gene::55063,ZCWPW1,Gene
Gene::55064,SPATA6L,Gene
Gene::55066,PDPR,Gene
Gene::55068,ENOX1,Gene
Gene::55069,TMEM248,Gene
Gene::5507,PPP1R3C,Gene
Gene::55070,DET1,Gene
Gene::55071,C9orf40,Gene
Gene::55072,RNF31,Gene
Gene::55074,OXR1,Gene
Gene::55075,UACA,Gene
Gene::55076,TMEM45A,Gene
Gene::55080,TAPBPL,Gene
Gene::55081,IFT57,Gene
Gene::55082,ARGLU1,Gene
Gene::55084,SOBP,Gene
Gene::55086,CXorf57,Gene
Gene::5509,PPP1R3D,Gene
Gene::55092,TMEM51,Gene
Gene::55096,EBLN2,Gene
Gene::551,AVP,Gene
Gene::5510,PPP1R7,Gene
Gene::55101,ATP5SL,Gene
Gene::55103,RALGPS2,Gene
Gene::55105,GPATCH2,Gene
Gene::55107,ANO1,Gene
Gene::55108,BSDC1,Gene
Gene::55109,AGGF1,Gene
Gene::5511,PPP1R8,Gene
Gene::55111,PLEKHJ1,Gene
Gene::55112,WDR60,Gene
Gene::55113,XKR8,Gene
Gene::55114,ARHGAP17,Gene
Gene::55117,SLC6A15,Gene
Gene::55118,CRTAC1,Gene
Gene::55119,PRPF38B,Gene
Gene::55120,FANCL,Gene
Gene::55122,AKIRIN2,Gene
Gene::55125,CEP192,Gene
Gene::55127,HEATR1,Gene
Gene::55128,TRIM68,Gene
Gene::55129,ANO10,Gene
Gene::55130,ARMC4,Gene
Gene::55131,RBM28,Gene
Gene::55133,SRBD1,Gene
Gene::55135,WRAP53,Gene
Gene::55139,ANKZF1,Gene
Gene::5514,PPP1R10,Gene
Gene::55143,CDCA8,Gene
Gene::55144,LRRC8D,Gene
Gene::55146,ZDHHC4,Gene
Gene::55147,RBM23,Gene
Gene::55148,UBR7,Gene
Gene::55149,MTPAP,Gene
Gene::5515,PPP2CA,Gene
Gene::55151,TMEM38B,Gene
Gene::55152,DALRD3,Gene
Gene::55153,SDAD1,Gene
Gene::55156,ARMC1,Gene
Gene::55157,DARS2,Gene
Gene::55159,RFWD3,Gene
Gene::5516,PPP2CB,Gene
Gene::55161,TMEM33,Gene
Gene::55163,PNPO,Gene
Gene::55164,SHQ1,Gene
Gene::55165,CEP55,Gene
Gene::55168,MRPS18A,Gene
Gene::55170,PRMT6,Gene
Gene::55171,TBCCD1,Gene
Gene::55172,DNAAF2,Gene
Gene::55173,MRPS10,Gene
Gene::55174,INTS10,Gene
Gene::55176,SEC61A2,Gene
Gene::55177,RMDN3,Gene
Gene::55178,RNMTL1,Gene
Gene::55179,FAIM,Gene
Gene::5518,PPP2R1A,Gene
Gene::55180,LINS,Gene
Gene::55181,SMG8,Gene
Gene::55182,RNF220,Gene
Gene::55183,RIF1,Gene
Gene::55186,SLC25A36,Gene
Gene::55187,VPS13D,Gene
Gene::55188,RIC8B,Gene
Gene::5519,PPP2R1B,Gene
Gene::55191,NADSYN1,Gene
Gene::55192,DNAJC17,Gene
Gene::55193,PBRM1,Gene
Gene::55195,C14orf105,Gene
Gene::55196,KIAA1551,Gene
Gene::55197,RPRD1A,Gene
Gene::55198,APPL2,Gene
Gene::552,AVPR1A,Gene
Gene::5520,PPP2R2A,Gene
Gene::55201,MAP1S,Gene
Gene::55203,LGI2,Gene
Gene::55204,GOLPH3L,Gene
Gene::55205,ZNF532,Gene
Gene::55206,SBNO1,Gene
Gene::55207,ARL8B,Gene
Gene::55209,SETD5,Gene
Gene::5521,PPP2R2B,Gene
Gene::55210,ATAD3A,Gene
Gene::55211,DPPA4,Gene
Gene::55212,BBS7,Gene
Gene::55214,P3H2,Gene
Gene::55215,FANCI,Gene
Gene::55216,C11orf57,Gene
Gene::55217,TMLHE,Gene
Gene::55219,TMEM57,Gene
Gene::55220,KLHDC8A,Gene
